order_id,create_ts,sku_list,waiting_time
O00347,8616.708387591007,"[3, 419, 3, 32, 13, 4, 969, 966, 8]",21600
O00348,8624.713819165623,"[56, 8, 5, 938, 1]",43200
O00349,8639.687933316744,"[1, 380, 615, 2, 32, 48, 10, 191]",21600
O00350,8676.650295018433,"[58, 2, 1, 1, 134, 67, 350]",21600
O00351,8705.784904895145,"[65, 2, 9, 4, 1]",21600
O00352,8706.877345154828,"[1, 749, 425, 1, 114, 171, 61, 1]",10800
O00353,8722.413510937238,"[106, 1, 12, 781, 120, 137, 314]",21600
O00354,8730.29971622957,"[8, 6, 1, 338, 7]",21600
O00355,8733.305531068101,"[3, 1, 268, 15, 49, 3, 97, 11, 787, 39, 683, 9]",21600
O00356,8746.914726486197,"[357, 66, 655, 167, 110, 188]",21600
O00357,8761.441904829362,"[83, 380, 135, 2, 988, 278, 560, 20]",10800
O00358,8769.49912672727,"[8, 826, 53, 1, 13, 74, 12, 1, 6]",21600
O00359,8771.150809053846,"[387, 1, 1, 216, 5, 4, 2]",10800
O00360,8778.476473685883,"[31, 803, 8, 523, 14, 10]",10800
O00361,8778.704891525444,"[7, 334, 11, 602, 951]",21600
O00362,8790.254485331177,"[502, 30, 4, 90, 9, 736, 3, 333, 1, 189]",21600
O00363,8803.791439626308,"[498, 128, 1, 1, 585, 2]",10800
O00364,8878.324197359956,"[60, 1, 1, 12, 1, 9, 67, 532]",21600
O00365,8890.746272300516,"[60, 69, 1, 5, 289, 43, 1, 98, 1]",21600
O00366,8951.391654452826,"[670, 53, 6, 1, 3, 73, 1, 34]",21600
O00367,8972.481748376298,"[186, 1, 19, 4, 1, 600, 2, 2, 15, 898]",21600
O00368,9025.867328706667,"[956, 1, 74, 3, 253, 227, 111, 1, 179, 9]",43200
O00369,9044.205386540529,"[61, 790, 323, 1, 3, 998, 869]",10800
O00370,9059.391141567921,"[57, 116, 2, 5, 5, 42, 245, 2, 2, 1]",10800
O00371,9150.316190861091,"[3, 127, 3, 1, 1, 74, 123, 4, 81, 86]",10800
O00372,9153.941832170767,"[1, 3, 157, 3, 135, 2, 1, 17]",43200
O00373,9183.842215015893,"[9, 139, 35, 70, 1, 4, 3, 1]",43200
O00374,9207.88327385501,"[40, 4, 401, 1, 1, 1, 164, 2]",21600
O00375,9252.41799363513,"[58, 106, 148, 202, 560, 57, 308, 1, 1, 68, 2]",10800
O00376,9407.663569659837,"[159, 27, 49, 2, 12, 377, 377, 3]",21600
O00377,9408.307948886071,"[1, 628, 415, 102, 6, 1, 888, 1]",21600
O00378,9418.86337200101,"[32, 190, 238, 1, 12, 240, 81]",21600
O00379,9431.70821381722,"[586, 45, 1, 414, 13, 1, 5, 1, 772]",10800
O00380,9453.486561886783,"[2, 1, 11, 15, 3, 1, 5, 1, 2]",21600
O00381,9467.249993748115,"[1, 1, 898, 10, 507, 4, 296]",21600
O00382,9553.54327448351,"[1, 1, 35, 73, 932, 6]",21600
O00383,9623.55536771271,"[12, 1, 424, 787, 20, 4, 368, 597, 835]",10800
O00384,9653.621713840294,"[2, 222, 37, 3, 3, 1]",10800
O00385,9757.012480612348,"[1, 1, 1, 350, 6, 143, 719]",10800
O00386,9757.222918326579,"[45, 11, 588, 20, 697, 915, 2]",43200
O00387,9854.279384898928,"[91, 2, 3, 97, 10, 4, 9, 1]",21600
O00388,9862.676345662909,"[38, 2, 1, 1, 1, 1, 209]",10800
O00389,9909.946571606895,"[2, 3, 180, 1, 71, 1, 3, 508, 1]",43200
O00390,9917.795555198862,"[7, 63, 1, 3, 91, 1, 234, 700]",10800
O00391,9963.865462441288,"[31, 341, 5, 451, 240, 6, 121, 147, 1]",43200
O00392,9987.340403039903,"[299, 917, 19, 21, 1, 10, 2, 609, 815, 170]",21600
O00393,10027.589698855005,"[1, 5, 106, 7, 5, 10, 9, 6, 10, 3, 6, 2]",21600
O00394,10098.53655795094,"[1, 440, 4, 2, 3, 971, 646, 995]",43200
O00395,10180.777437857105,"[40, 1, 7, 156, 1, 350, 341, 1]",21600
O00396,10224.868792253994,"[621, 336, 3, 2, 58, 37, 2, 244, 2, 1]",10800
O00397,10242.902345671035,"[194, 920, 10, 1, 205, 19, 1]",10800
O00398,10253.635277235839,"[2, 1, 1, 175, 58, 9]",10800
O00399,10335.820822074853,"[6, 1, 1, 8, 2, 10, 1]",43200
O00400,10360.165640382993,"[108, 33, 863, 3, 1, 4, 145, 3, 1]",21600
O00401,10371.316912109687,"[4, 330, 6, 1, 1, 15, 422, 35]",10800
O00402,10378.224321805672,"[1, 1, 439, 369, 1, 808, 1, 7]",21600
O00403,10404.631457258678,"[397, 9, 5, 3, 1, 1, 481]",21600
O00404,10424.053129050504,"[915, 1, 5, 24, 467, 102, 2, 910, 1, 3, 31]",21600
O00405,10449.024708242345,"[1, 831, 4, 112, 910, 34, 433]",10800
O00406,10471.713613864307,"[8, 829, 749, 3, 3, 3, 57, 1, 51, 4, 27]",21600
O00407,10491.930893046809,"[783, 2, 1, 570, 3, 1, 64, 39]",21600
O00408,10510.421105619156,"[1, 345, 154, 2, 73, 181, 1, 537]",21600
O00409,10526.521276955289,"[3, 182, 34, 2, 24, 1, 2, 15, 120, 1]",21600
O00410,10539.952839635387,"[1, 5, 769, 6, 25, 51, 206, 1]",21600
O00411,10557.202979761341,"[445, 42, 12, 1]",10800
O00412,10614.696284129857,"[11, 23, 3, 12, 27, 377, 804]",10800
O00413,10629.085237563253,"[1, 394, 4, 328]",43200
O00414,10641.341683786517,"[9, 2, 79, 1, 2]",43200
O00415,10648.826900486838,"[1, 1, 25, 1, 382, 2, 544, 2, 83, 58, 901]",43200
O00416,10649.26903414533,"[12, 7, 969, 142, 67, 15, 679, 4, 794, 35]",21600
O00417,10694.54118259347,"[2, 1, 120, 294, 3, 1, 16, 3, 573, 80]",21600
O00418,10792.753577945981,"[27, 813, 3, 587, 2, 312, 156, 52]",21600
O00419,10825.979124528272,"[158, 4, 632, 798, 7, 20, 2, 3, 5]",10800
O00420,10834.967941266987,"[2, 244, 1, 396, 348, 1, 784, 23]",43200
O00421,10934.666360132856,"[370, 2, 2, 781, 95, 31, 117, 1]",10800
O00422,10959.355865903712,"[1, 578, 38, 4, 9, 594, 1]",21600
O00423,11023.540658241694,"[15, 6, 302, 176, 396, 2, 155, 4]",43200
O00424,11037.473352153076,"[1, 15, 2, 711, 909, 22]",10800
O00425,11041.934482294548,"[804, 1, 2, 2, 1, 91, 54, 5]",10800
O00426,11153.502831617283,"[11, 6, 1, 4, 47, 2, 5]",21600
O00427,11240.086680365355,"[112, 262, 6, 7, 1, 746, 459, 60]",21600
O00428,11264.147941586634,"[533, 274, 5, 51, 1, 20]",43200
O00429,11282.372882729249,"[500, 3, 1, 793]",21600
O00430,11350.93508038705,"[10, 5, 852, 1, 2, 13, 4, 286]",43200
O00431,11367.195133155397,"[489, 16, 342, 42, 551, 5, 539, 634, 11, 177, 24]",43200
O00432,11385.68808612201,"[22, 424, 3, 46, 101, 228, 107, 20]",21600
O00433,11399.169719187117,"[7, 2, 499, 1, 61, 344, 875]",43200
O00434,11415.324884918247,"[255, 970, 37, 2, 4, 1, 10, 9]",43200
O00435,11501.803889293476,"[38, 227, 817, 726, 10, 2, 919, 3]",43200
O00436,11505.056763572637,"[14, 3, 3, 193, 14, 589, 804, 159, 1, 3, 2]",21600
O00437,11543.012131296446,"[9, 55, 288, 1, 1, 2, 913, 244]",43200
O00438,11548.10072987322,"[98, 16, 11, 1, 195, 2, 164, 281, 11]",21600
O00439,11566.669145660866,"[1, 3, 26, 7, 551, 2, 1, 1, 2]",10800
O00440,11590.475095042648,"[3, 2, 2, 548, 1]",21600
O00441,11644.192072274484,"[1, 76, 342, 3, 1, 868, 3, 13]",21600
O00442,11688.710111853194,"[184, 1, 2, 770, 248, 1, 34, 234, 6]",10800
O00443,11694.222698045756,"[442, 10, 1, 1, 5, 1, 1, 844]",21600
O00444,11733.603222533853,"[837, 599, 32, 527, 3, 4]",21600
O00445,11763.162791078352,"[3, 24, 3, 28, 50, 1, 1, 6, 967, 1, 2, 13]",10800
O00446,11782.709067534557,"[32, 424, 17, 107]",10800
O00447,11836.574343857452,"[759, 741, 1, 13, 61, 1, 8, 362]",21600
O00448,11844.382556107561,"[2, 360, 14, 1, 4, 34, 114, 7, 388]",21600
O00449,11845.660458420281,"[1, 1, 22, 3, 117, 589, 2, 2]",10800
O00450,11911.115750453017,"[1, 624, 93, 186, 21, 7, 2, 2, 7, 428]",43200
O00451,11955.137225601351,"[252, 2, 117, 279, 36, 2, 220]",43200
O00452,11972.857911402414,"[508, 598, 192, 1, 90, 1, 2, 37]",21600
O00453,11988.413693402852,"[6, 4, 5, 350, 349, 9, 14]",10800
O00454,11994.680864420676,"[589, 29, 197, 16, 12, 1, 1, 132, 1]",10800
O00455,12019.358758480477,"[3, 1, 1, 377, 1, 45]",21600
O00456,12034.009807008475,"[23, 777, 28, 379, 80, 4, 529, 3, 13]",43200
O00457,12034.778373051176,"[1, 581, 74, 1, 1]",21600
O00458,12046.137613725032,"[158, 85, 5, 73, 435, 576, 625, 18]",10800
O00459,12056.633920255566,"[18, 631, 7, 234, 7, 782, 1, 15]",43200
O00460,12080.49672379253,"[14, 10, 519, 611, 2, 161, 1, 1, 941]",21600
O00461,12083.621439592584,"[5, 266, 615, 6, 287, 3, 28, 668, 13]",21600
O00462,12101.688055747116,"[79, 15, 62, 3, 7, 620, 6, 18, 1, 34]",21600
O00463,12153.54183886357,"[3, 3, 3, 722, 3, 1, 39, 22, 116, 1, 1, 88, 1]",21600
O00464,12158.398652315778,"[411, 219, 204, 75, 398, 5, 405, 128]",21600
O00465,12217.193785464007,"[456, 5, 16, 1, 876, 1]",21600
O00466,12262.767564694836,"[8, 3, 1, 1, 162, 147]",21600
O00467,12268.376971398924,"[542, 196, 28, 2, 357, 111, 494, 174, 1, 285]",21600
O00468,12282.556245234684,"[381, 23, 4, 1, 76, 154, 154, 20, 523, 2]",10800
O00469,12292.328934887288,"[3, 3, 121, 9, 2, 1, 340, 35, 584, 1, 6, 257, 814]",21600
O00470,12293.745603730275,"[1, 8, 1, 21, 5, 13, 806, 348, 2]",21600
O00471,12386.699709639024,"[356, 2, 75, 48]",10800
O00472,12418.181025955646,"[2, 2, 40, 489, 1, 161]",21600
O00473,12432.449899727078,"[28, 102, 4, 586, 38, 717]",43200
O00474,12464.134267123834,"[1, 1, 38]",21600
O00475,12473.236850294074,"[2, 1, 47, 650, 2, 1, 173, 38]",10800
O00476,12491.637310828137,"[4, 1, 1, 1, 591, 3, 19, 1]",21600
O00477,12499.519137020186,"[25, 35, 2, 635, 74, 1, 424, 11, 434]",10800
O00478,12502.469502623771,"[59, 427, 35, 703, 17, 933, 2, 1, 587]",43200
O00479,12512.491056404668,"[883, 448, 2, 117, 3, 12, 11]",10800
O00480,12593.898247525894,"[109, 15, 98, 1, 1]",21600
O00481,12613.881444039464,"[2, 6, 572, 8, 537, 116, 232, 144, 2]",43200
O00482,12630.95020186368,"[39, 387, 2, 1, 628, 49, 1, 533]",43200
O00483,12631.980497160674,"[141, 572, 1, 504, 114, 150, 7, 471]",21600
O00484,12637.081487283931,"[146, 11, 2, 1, 2, 11, 2, 4]",21600
O00485,12734.951151369625,"[50, 497, 150, 7, 2, 1]",43200
O00486,12744.187447446815,"[1, 607, 3, 110]",43200
O00487,12753.898979110629,"[1, 3, 61, 395, 14, 1, 1, 1, 342]",21600
O00488,12843.06719821277,"[3, 1, 2, 2, 2, 234, 209, 5, 3, 7, 544]",21600
O00489,12900.492451327158,"[1, 2, 10, 31, 45, 674]",21600
O00490,12901.64896841178,"[9, 2, 2, 61, 6, 28]",21600
O00491,12914.357658195973,"[126, 574, 15, 33, 125, 784, 44, 3, 2, 1]",10800
O00492,12926.732276641174,"[7, 11, 87, 1, 10, 10, 650, 3, 135, 1]",10800
O00493,12939.100464090434,"[5, 1, 1, 19, 551, 33, 1, 170, 3]",10800
O00494,13048.815188355897,"[19, 459, 888, 2, 8, 1, 875, 1]",10800
O00495,13068.291658889359,"[3, 1, 179, 34, 199, 3]",10800
O00496,13097.222028540224,"[463, 304, 11, 3, 1, 376]",10800
O00497,13125.063907675056,"[309, 3, 426, 970, 7]",10800
O00498,13187.36301434236,"[3, 2, 1, 2, 59, 24]",43200
O00499,13193.656969517826,"[233, 55, 51, 3, 11]",21600
O00500,13212.375139128806,"[13, 6, 4, 60, 2]",21600
O00501,13245.034633089213,"[189, 4, 13, 499, 23, 2]",21600
O00502,13250.912332792039,"[7, 23, 571, 9, 15, 2, 128]",43200
O00503,13297.406063163571,"[2, 429, 708, 25, 80, 4, 791, 18]",21600
O00504,13297.975275236304,"[274, 28, 37, 5, 482, 7, 16, 273, 237, 24]",21600
O00505,13321.635221207602,"[7, 421, 18, 391, 507, 492]",21600
O00506,13327.67261683275,"[2, 206, 6, 2, 5, 166, 5, 48]",21600
O00507,13342.54531394447,"[255, 722, 2, 4, 3, 36, 4, 736, 3, 1]",43200
O00508,13355.733432469822,"[1, 231, 1, 353, 624, 2]",21600
O00509,13455.044751830175,"[1, 8, 2, 958, 5]",21600
O00510,13477.28705602977,"[63, 574, 1, 7, 2, 4, 1]",10800
O00511,13487.765068028426,"[1, 452, 766, 33, 4, 2]",10800
O00512,13494.338542138372,"[1, 204, 2, 5, 229, 4, 346]",21600
O00513,13501.811294488472,"[5, 2, 2, 37, 2, 1, 5, 313]",21600
O00514,13570.65044782396,"[3, 46, 890, 176, 145, 1, 65, 728, 2, 235, 303]",10800
O00515,13578.50786404293,"[1, 727, 2, 6, 334, 702, 458, 1, 86, 8]",21600
O00516,13624.803019215798,"[509, 424, 1, 5, 20, 482, 2, 151, 842, 1]",10800
O00517,13632.54555910069,"[94, 70, 5, 8, 19, 815, 25]",21600
O00518,13640.275965290362,"[629, 1, 5, 207, 484, 719, 3, 10, 878, 1, 31, 583]",10800
O00519,13690.626271081404,"[108, 1, 3, 15, 2, 50, 26, 74]",21600
O00520,13754.280053355884,"[12, 4, 2, 19]",10800
O00521,13900.860481074691,"[18, 1, 1, 24, 8, 8, 1, 128, 23, 878]",21600
O00522,13913.462245074501,"[2, 2, 5, 1, 12, 8]",21600
O00523,13930.821376930637,"[1, 223, 55, 1, 17, 5, 9]",43200
O00524,13945.903992508862,"[8, 11, 1, 14, 1, 273]",43200
O00525,13956.305463839151,"[14, 1, 1, 47]",10800
O00526,13973.269925035194,"[787, 126, 62, 8, 1, 1, 415]",10800
O00527,14051.874613598833,"[13, 326, 35, 12, 14, 645, 1]",43200
O00528,14055.796796172612,"[5, 2, 23, 769, 81, 1, 32, 2, 92]",10800
O00529,14061.456345170458,"[1, 2, 10, 1, 605, 45, 14, 654, 29]",43200
O00530,14063.462139626801,"[581, 113, 204, 78, 158, 2, 21, 999, 1]",10800
O00531,14065.590133546386,"[2, 46, 564, 712, 293]",21600
O00532,14072.559215946178,"[439, 1, 9, 3, 3, 149, 5]",43200
O00533,14087.222817966547,"[6, 6, 967, 462, 204, 1]",21600
O00534,14101.671043171236,"[36, 126, 294, 2, 1, 2, 6, 262, 2, 218, 67]",10800
O00535,14105.247826484117,"[4, 21, 27, 1, 419, 1, 1, 452]",10800
O00536,14108.818963868483,"[15, 2, 10, 13, 270, 1, 1, 3]",21600
O00537,14121.690815179581,"[4, 3, 216, 666, 1, 2, 110]",10800
O00538,14128.081401199315,"[9, 1, 2, 1, 436, 793, 3, 537]",10800
O00539,14162.833034118337,"[418, 20, 225, 76]",21600
O00540,14173.74217227555,"[797, 7, 7, 875, 13, 855, 98, 14]",21600
O00541,14210.734052804599,"[3, 2, 79, 1, 63, 286, 3]",10800
O00542,14219.310493254965,"[1, 19, 20, 8, 4]",21600
O00543,14254.098608334703,"[8, 2, 793]",21600
O00544,14327.598767858915,"[4, 1, 851, 65, 1, 2, 9, 33, 7]",21600
O00545,14368.825679658781,"[49, 4, 776, 104, 195, 69, 1, 2, 1, 73, 7]",10800
O00546,14411.635288178788,"[1, 903, 1, 688, 15, 7, 979, 10]",21600
O00547,14418.1698323532,"[213, 1, 171, 815, 8, 122]",21600
O00548,14423.728270241108,"[3, 1, 12, 882, 288, 1, 1, 112, 1]",21600
O00549,14431.955314860425,"[365, 383, 56, 1, 479, 2, 13]",10800
O00550,14464.620692565672,"[1, 899, 2, 7, 569, 108, 110, 731]",21600
O00551,14473.679017212495,"[3, 29, 47, 2, 1, 7]",21600
O00552,14497.264890625715,"[12, 1, 1, 2, 2, 4, 375, 1, 1, 1, 872]",10800
O00553,14502.173928798886,"[126, 186, 168, 115, 41, 1, 119, 35]",43200
O00554,14546.05711488125,"[50, 314, 2, 127, 332, 755, 2, 21]",10800
O00555,14571.685802974496,"[206, 226, 7, 553, 105, 221, 2]",21600
O00556,14634.597669868208,"[594, 61, 2]",21600
O00557,14668.660796075323,"[4, 4, 1, 2, 1, 90, 1]",21600
O00558,14681.855185399587,"[1, 1, 8, 14, 3, 741]",21600
O00559,14697.159446558946,"[1, 581, 943, 290, 69, 29, 4, 2]",43200
O00560,14715.67541178425,"[19, 2, 9, 41, 2, 962, 375, 25, 33, 383, 232, 2, 11]",21600
O00561,14752.95718570544,"[7, 184, 1, 14, 20, 273, 709]",43200
O00562,14762.06566810021,"[1, 140, 245, 12, 449, 344, 78]",21600
O00563,14778.333286004361,"[989, 518, 457, 1, 820, 553, 141, 3, 60, 94]",43200
O00564,14788.15341758677,"[261, 1, 2, 97, 164, 1, 998, 641]",21600
O00565,14824.281737971807,"[11, 4, 4, 284, 1, 336, 177, 840]",21600
O00566,14832.870299347136,"[421, 499, 59, 3, 873, 231, 583, 16]",21600
O00567,14858.306200402458,"[12, 38, 1, 2, 102, 17, 30, 22, 4]",21600
O00568,14892.686099799144,"[31, 7, 461, 1, 31, 30, 1]",21600
O00569,14902.726733260972,"[491, 1, 627, 510, 79, 30]",21600
O00570,14904.133444167068,"[595, 314, 25, 12, 7]",43200
O00571,14920.740239579585,"[67, 602, 34, 4, 459, 31, 1]",21600
O00572,15030.165371908908,"[818, 119, 3, 21, 68, 361, 7, 1, 2, 708, 915]",21600
O00573,15099.006928198965,"[1, 685, 1, 7, 762]",21600
O00574,15132.309803914102,"[1, 726, 186, 798, 2, 160, 154, 1]",43200
O00575,15134.730644446576,"[7, 80, 1, 821, 473]",43200
O00576,15146.573287020283,"[1, 48, 3, 362, 146]",43200
O00577,15181.803837817462,"[338, 157, 19, 44, 58, 7, 166, 2, 1]",43200
O00578,15206.684172538029,"[136, 374, 15, 1, 940, 267, 128, 814]",21600
O00579,15288.091584586882,"[6, 816, 3, 1, 1, 8, 97, 16]",21600
O00580,15313.991689938162,"[1, 1, 70, 1, 2]",43200
O00581,15345.786272402187,"[162, 358, 2, 5, 302]",21600
O00582,15350.111077576697,"[466, 1, 45, 7, 300]",21600
O00583,15371.820654329309,"[801, 210, 2, 1, 6, 8, 1, 1]",43200
O00584,15416.76663616761,"[14, 124, 3, 1, 7]",43200
O00585,15442.61921412875,"[1, 2, 3, 1, 117, 1, 996, 4, 69, 240, 210, 2]",21600
O00586,15516.935386171506,"[7, 2, 1, 414, 2, 6, 5, 507]",21600
O00587,15544.622800545969,"[1, 654, 179, 55, 113, 1, 6, 2, 758, 3, 3]",21600
O00588,15559.989143233903,"[998, 1, 32, 1, 5, 1, 2, 686, 238, 384]",10800
O00589,15573.121955033152,"[27, 186, 1, 826, 24, 358, 708, 175]",43200
O00590,15667.219010451237,[2],10800
O00591,15677.163182511718,"[3, 1, 8, 911, 13, 111, 274, 295, 508, 3]",43200
O00592,15699.07427567548,"[2, 804, 95, 17, 1, 639, 8, 179]",21600
O00593,15723.060271228094,"[1, 1, 1, 21, 48, 58, 1]",43200
O00594,15784.129631234251,"[3, 808, 646, 22, 84, 3, 7, 2, 263, 216]",21600
O00595,15816.734156130125,"[1, 721, 610, 2, 44, 227, 926, 2, 270, 948, 120]",21600
O00596,15856.164422089882,"[9, 2, 1, 10, 61]",10800
O00597,15884.753503599211,"[1, 2, 5, 20, 300, 432, 625]",21600
O00598,15932.261318690365,"[1, 31, 14, 27, 525, 1, 5, 38, 73]",43200
O00599,15961.524782177667,"[848, 1, 39, 1, 354, 15, 224, 287]",21600
O00600,15994.513899134787,"[42, 1, 7, 1, 3, 4]",21600
O00601,16020.013508308959,"[323, 233, 117, 4, 3, 6, 2]",21600
O00602,16020.097214054376,"[49, 829, 217, 1, 1, 1, 722, 83, 1]",10800
O00603,16059.368478152413,"[412, 1, 8, 196, 15, 4, 116]",10800
O00604,16063.020405346937,"[771, 950, 11, 1, 21, 5, 106, 529, 40]",21600
O00605,16074.020918016728,"[188, 868, 1, 298, 21]",21600
O00606,16090.629907518523,"[2, 87, 3, 1, 653, 1, 9, 701]",10800
O00607,16105.545796775275,"[394, 378, 741, 2, 76, 8, 29, 16, 2, 1]",43200
O00608,16159.812070646649,"[4, 222, 620, 2, 515, 910, 1, 1]",21600
O00609,16213.872813235927,"[38, 341, 51, 32, 1]",10800
O00610,16223.368972122327,"[2, 68, 136, 9, 2, 2, 6, 501, 844, 149, 903, 16]",21600
O00611,16237.49001172008,"[3, 1, 1, 18, 4, 2, 29, 738, 2]",21600
O00612,16240.125777344778,"[764, 61, 1, 136, 1, 9, 1]",43200
O00613,16248.03133593788,"[6, 142, 1, 860, 34, 2, 1, 12, 1]",10800
O00614,16250.39553440531,"[62, 532, 124, 1, 3, 1, 7, 333]",10800
O00615,16260.7176788817,"[1, 3, 63, 4]",21600
O00616,16296.641867390785,"[1, 2, 299, 49, 2, 4]",10800
O00617,16331.20067033709,"[276, 731, 1, 854, 77, 111, 746, 2]",21600
O00618,16338.007758261825,"[3, 28, 2, 9, 1, 1, 2, 874, 3]",43200
O00619,16345.578291821714,"[812, 620, 635, 175, 1, 1, 1, 991, 3, 161]",21600
O00620,16402.516230791975,"[14, 745, 20, 634, 7, 243]",10800
O00621,16404.391700540164,"[74, 1, 3, 124, 492, 52, 15, 21, 2]",43200
O00622,16437.77483830217,"[1, 1, 252, 663, 826, 5, 18, 53]",21600
O00623,16467.9813726274,"[470, 4, 1]",10800
O00624,16470.476662335626,"[118, 23, 963, 717, 47, 5]",10800
O00625,16523.336456109715,"[3, 9, 4, 7, 219, 50, 34]",43200
O00626,16538.23601672463,"[1, 3, 8, 553, 412, 947]",21600
O00627,16572.65795780068,"[228, 7, 27, 820, 9, 270, 773, 134]",43200
O00628,16574.296106553345,"[1, 3, 41, 1, 1, 82, 1]",10800
O00629,16591.233848245403,"[466, 572, 5, 559, 8, 2, 1, 1]",43200
O00630,16625.84296385416,"[2, 68, 3, 1, 15, 35, 1, 747, 38, 9]",10800
O00631,16699.84014241201,"[323, 56, 402, 96, 301, 729, 1, 1]",21600
O00632,16833.04665000816,"[593, 9, 34, 778, 78, 1, 373, 195, 1, 2]",21600
O00633,16833.111696396154,"[50, 172, 1, 5, 312, 58, 3]",10800
O00634,16911.741309928373,"[2, 35, 563, 3, 873, 1, 19, 709, 157]",10800
O00635,16964.82850430491,"[584, 16, 1, 8, 922, 103, 402, 1, 473]",43200
O00636,17073.94543997108,"[2, 4, 496, 150, 2]",43200
O00637,17074.696429690794,"[189, 1, 1, 570, 1, 402, 125]",43200
O00638,17155.94884245079,"[144, 6, 301, 103, 1, 838, 988, 6, 14]",10800
O00639,17169.799608279543,"[1, 56, 199, 1, 36, 1, 31]",21600
O00640,17188.160079709243,"[5, 466, 11, 11, 1, 35]",21600
O00641,17194.422888507026,"[1, 77, 1, 30, 29]",43200
O00642,17198.4203641731,"[572, 1, 1, 561, 136, 1, 204, 1, 26]",10800
O00643,17235.995393353638,"[603, 37, 9, 564, 84, 88, 1, 44, 16, 458, 6]",43200
O00644,17281.134626335202,"[8, 568, 238, 200, 26, 1, 1]",10800
O00645,17352.733611590258,"[286, 647, 698, 8, 8, 2, 1, 2, 587]",21600
O00646,17375.53140267512,"[10, 539, 4, 0, 722, 1, 1, 10]",21600
O00647,17419.073803497,"[1, 6, 96, 736, 13, 4, 3, 1, 67]",21600
O00648,17447.934477495208,"[5, 83, 59, 1, 5]",21600
O00649,17491.167514174762,"[46, 1, 1, 472, 4, 618]",10800
O00650,17507.238916493705,"[1, 26, 617, 996, 222, 3, 1, 353, 8]",21600
O00651,17523.576658090013,"[41, 1, 2, 809, 136, 1, 3]",21600
O00652,17525.451098790676,"[424, 2, 970, 22, 560, 452, 34]",21600
O00653,17558.42539806048,"[2, 5, 1, 20, 250, 1, 1, 3, 163]",21600
O00654,17558.76774906022,"[182, 2, 770, 12, 372, 6]",21600
O00655,17572.805239684265,"[2, 928, 1, 1, 575, 11]",10800
O00656,17606.672677431456,"[7, 750, 54, 571, 1, 4, 3, 10, 2, 132, 1]",21600
O00657,17627.011167367025,"[556, 13, 23, 1, 771, 5, 26, 62, 2, 4]",21600
O00658,17638.42392907243,"[66, 341, 154, 791, 3, 238, 163, 3]",21600
O00659,17778.433482313434,"[17, 2, 618, 433, 1, 887]",10800
O00660,17780.997371607657,"[45, 2, 21, 2, 125, 1, 56]",43200
O00661,17792.233013263965,"[235, 1, 4, 315, 6, 22, 1, 7, 4, 16]",10800
O00662,17854.06765736341,"[3, 2, 17, 39, 1, 432, 14, 3]",10800
O00663,17913.31410835767,"[79, 2, 4, 938, 1]",21600
O00664,17916.14616926225,"[6, 128, 181, 1, 499, 306, 3]",43200
O00665,17936.615722070834,"[6, 15, 13, 10, 2, 1, 718]",43200
O00666,17940.881952635955,"[21, 3, 193, 1, 14, 51, 614, 835, 29, 6, 348]",10800
O00667,18003.174304241533,"[43, 17, 108, 498, 7, 1, 150, 2, 27, 2]",21600
O00668,18009.33672603481,"[1, 3, 1, 42, 2, 9, 477]",21600
O00669,18020.197101327714,"[65, 32, 21, 1, 797, 935, 2]",21600
O00670,18049.74167469321,"[5, 53, 5, 1, 80, 928, 491, 26]",10800
O00671,18063.338687021143,"[1, 70, 5, 12, 714, 860]",21600
O00672,18083.231838900156,"[3, 3, 296, 3, 4, 125]",10800
O00673,18108.16084039072,"[2, 273, 439, 770, 1, 21, 1, 67]",21600
O00674,18137.288274310362,"[5, 36, 7, 7, 1]",21600
O00675,18142.539307506806,"[685, 1, 9, 1, 387, 1, 4, 1, 1]",10800
O00676,18154.23945716024,"[60, 2, 16, 167, 447, 407, 1, 13]",21600
O00677,18165.848414980283,"[1, 4, 244, 30, 1, 797, 91, 4]",21600
O00678,18216.05728013828,"[92, 2, 79, 38, 2]",21600
O00679,18304.059668696944,"[10, 1, 10, 7, 173, 2, 21, 1, 43]",21600
O00680,18309.610548606317,"[3, 12, 901, 356, 1, 200, 641, 606, 1]",10800
O00681,18359.353269243766,"[181, 3, 8, 103]",10800
O00682,18397.98275466374,"[6, 1, 15, 702, 276, 37, 1, 38, 8]",21600
O00683,18409.794501537886,"[176, 16, 378, 58, 16, 20]",10800
O00684,18439.67079753452,"[134, 216, 467, 752, 1, 508]",21600
O00685,18464.990448112,"[4, 2, 220, 34, 6, 5, 502, 4, 2]",21600
O00686,18472.845015642106,"[1, 773, 1, 1, 809, 12, 1, 340, 255, 6]",10800
O00687,18475.22948249887,"[122, 44, 1, 2, 9, 1]",21600
O00688,18491.26124475858,"[2, 4, 22, 116, 4, 1, 2, 204]",10800
O00689,18500.161498792084,"[100, 7, 115, 242, 575]",43200
O00690,18540.68483699296,"[670, 3, 148, 2, 477, 11, 1, 320, 358]",10800
O00691,18553.520011114335,"[65, 2, 78, 1, 14, 4, 3]",21600
O00692,18559.786167299302,"[34, 932, 161, 1, 631]",43200
O00693,18560.558797337802,"[405, 237, 127, 1, 1, 858, 941, 61]",21600
O00694,18660.14864918018,"[749, 2, 2, 1, 11, 35]",21600
O00695,18706.11310278667,"[26, 13, 7, 881, 194, 5, 1, 548]",10800
